fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,hr_media,hr_max,hr_min,station_id,year_req,sol,pres_max,hora_pres_max,pres_min,hora_pres_min
2024-03-21,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,13.4,,11.2,15.7,7,10,23.6,84,92,64,C917E,2024,,,,,
2024-03-22,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,12,,10.6,13.4,7,12.2,25.6,90,97,67,C917E,2024,,,,,
2024-03-23,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,12.3,,9.3,15.3,4,10,23.1,77,98,61,C917E,2024,,,,,
2024-03-24,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,12.8,,11.8,13.7,4,10,17.5,98,99,90,C917E,2024,,,,,
2024-03-25,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14.3,,12.1,16.5,8,8.6,18.6,87,96,79,C917E,2024,,,,,
2024-03-26,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,11.8,,10.7,13,4,8.9,22.8,89,96,76,C917E,2024,,,,,
2024-03-27,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,13,,10.3,15.8,11,4.4,12.2,76,94,57,C917E,2024,,,,,
2024-03-28,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,13.6,,11,16.1,4,5.3,16.1,80,97,69,C917E,2024,,,,,
2024-03-29,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,12.3,,10.1,14.5,6,11.9,21.7,75,98,63,C917E,2024,,,,,
2024-03-30,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,13,,11,15,6,7.5,15,89,97,81,C917E,2024,,,,,
2024-03-31,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14.8,,12.6,16.9,7,7.8,14.2,82,95,66,C917E,2024,,,,,
2024-04-01,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14.4,,10.7,18.2,10,2.2,8.1,80,93,67,C917E,2024,,,,,
2024-04-02,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.2,,11.3,19,12,2.8,11.4,79,88,61,C917E,2024,,,,,
2024-04-03,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.4,,12.8,20,12,3.3,11.1,84,93,69,C917E,2024,,,,,
2024-04-04,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.5,,12,23,36,1.4,8.1,63,,,C917E,2024,,,,,
2024-04-05,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.8,,15.4,24.3,12,3.3,15.8,33,89,6,C917E,2024,,,,,
2024-04-06,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14.8,,12.7,17,6,8.6,19.7,88,97,60,C917E,2024,,,,,
2024-04-07,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14.6,,12.2,17,11,6.1,17.8,78,89,66,C917E,2024,,,,,
2024-04-08,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14.7,,12.1,17.3,8,10,23.6,80,96,70,C917E,2024,,,,,
2024-04-09,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.4,,12.5,18.2,99,13.1,24.4,83,95,30,C917E,2024,,,,,
2024-04-10,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,21,,12.9,29.1,13,3.1,22.2,45,80,15,C917E,2024,,,,,
2024-04-11,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,29.4,,24.2,34.7,13,5.6,14.4,15,25,12,C917E,2024,,,,,
2024-04-12,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,29.7,,25.7,33.7,13,5.6,11.9,14,21,13,C917E,2024,,,,,
2024-04-13,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,27.8,,24.5,31.1,99,3.3,7.5,15,26,11,C917E,2024,,,,,
2024-04-14,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,27.6,,23.4,31.9,11,3.9,9.2,13,19,10,C917E,2024,,,,,
2024-04-15,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,28.4,,23.7,33,12,2.5,11.1,15,27,11,C917E,2024,,,,,
2024-04-16,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,23.8,,19.2,28.5,15,1.9,9.7,22,42,13,C917E,2024,,,,,
2024-04-17,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,21.6,,18.2,25.1,24,1.7,6.4,34,53,14,C917E,2024,,,,,
2024-04-18,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.2,,15.1,23.3,11,3.1,14.7,42,80,15,C917E,2024,,,,,
2024-04-19,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17,,14.4,19.5,13,2.8,13.3,71,89,62,C917E,2024,,,,,
2024-04-20,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.7,,13.9,19.5,7,3.6,14.4,76,90,65,C917E,2024,,,,,
2024-04-21,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.3,,13.2,19.4,4,4.4,15.8,73,91,60,C917E,2024,,,,,
2024-04-22,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.2,,13.3,19,9,2.5,10.8,76,89,62,C917E,2024,,,,,
2024-04-23,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.3,,13.4,19.2,13,3.9,12.5,77,88,65,C917E,2024,,,,,
2024-04-24,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.9,,13.3,22.5,12,2.2,13.1,49,85,41,C917E,2024,,,,,
2024-04-25,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.6,0,13.2,21.9,12,5.6,14.2,66,88,20,C917E,2024,,,,,
2024-04-26,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.5,0,12.4,18.6,12,6.4,13.1,66,91,34,C917E,2024,,,,,
2024-04-27,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14.4,5,12.2,16.5,13,5.3,13.3,81,95,69,C917E,2024,,,,,
2024-04-28,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,13.9,0,11.6,16.2,11,6.1,18.3,78,95,70,C917E,2024,,,,,
2024-04-29,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,13.8,0,11.7,16,13,6.7,16.7,72,89,63,C917E,2024,,,,,
2024-04-30,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,13.8,0,11.8,15.8,12,6.1,20.6,78,91,65,C917E,2024,,,,,
2024-05-01,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14,4.2,12.2,15.8,12,5.8,17.5,89,95,75,C917E,2024,,,,,
2024-05-02,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15,0,12.4,17.5,10,7.5,15.8,78,92,66,C917E,2024,,,,,
2024-05-03,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.4,0,11.8,19.1,13,3.3,11.9,74,90,57,C917E,2024,,,,,
2024-05-04,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.1,0,12.2,24,16,1.9,10.6,41,92,14,C917E,2024,,,,,
2024-05-05,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,20.3,0,16.2,24.4,99,2.8,12.8,33,65,11,C917E,2024,,,,,
2024-05-06,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,22.3,0,18.7,25.9,12,2.2,12.2,34,62,19,C917E,2024,,,,,
2024-05-07,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,21.6,0,16.7,26.5,12,3.6,10.8,41,75,19,C917E,2024,,,,,
2024-05-08,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,21.2,0,16.3,26,32,2.2,7.8,41,74,11,C917E,2024,,,,,
2024-05-09,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,21,0,17.5,24.5,11,2.2,17.5,30,63,9,C917E,2024,,,,,
2024-05-10,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18,0,15.1,21,12,6.7,18.6,57,85,18,C917E,2024,,,,,
2024-05-11,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.2,0,14,20.5,10,9.2,19.4,72,92,44,C917E,2024,,,,,
2024-05-12,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.8,0,13,18.7,10,11.4,21.7,80,93,67,C917E,2024,,,,,
2024-05-13,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.8,0,13.2,18.5,12,11.1,22.8,80,93,71,C917E,2024,,,,,
2024-05-14,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.8,0.8,13.3,20.2,10,9.7,21.9,86,95,68,C917E,2024,,,,,
2024-05-15,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.2,1.8,12.8,17.6,11,6.4,17.2,80,92,65,C917E,2024,,,,,
2024-05-16,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14.8,2.2,11.7,17.8,8,4.2,14.2,81,95,68,C917E,2024,,,,,
2024-05-17,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,14.9,2.4,12.9,16.9,10,3.1,14.2,88,93,78,C917E,2024,,,,,
2024-05-18,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.5,0.4,13.7,19.3,6,2.5,11.1,88,94,71,C917E,2024,,,,,
2024-05-19,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.2,1.6,12.8,19.6,9,3.1,11.4,76,97,64,C917E,2024,,,,,
2024-05-20,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.7,0,12.9,18.5,14,4.2,11.7,62,86,52,C917E,2024,,,,,
2024-05-21,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.6,0,12.7,18.4,13,5.6,17.5,67,86,56,C917E,2024,,,,,
2024-05-22,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.8,0,13,18.5,8,6.7,18.6,75,89,58,C917E,2024,,,,,
2024-05-23,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.4,0,13.5,19.2,12,4.7,21.7,79,91,61,C917E,2024,,,,,
2024-05-24,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.6,0,13.2,20,14,3.3,11.1,75,88,60,C917E,2024,,,,,
2024-05-25,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.4,0,13.8,22.9,12,5.6,14.2,34,83,17,C917E,2024,,,,,
2024-05-26,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.6,0,15.6,23.7,10,6.1,17.5,53,85,15,C917E,2024,,,,,
2024-05-27,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.1,0,14.3,19.9,99,7.2,16.4,75,93,59,C917E,2024,,,,,
2024-05-28,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.2,0,13.4,19,11,4.4,14.2,78,88,61,C917E,2024,,,,,
2024-05-29,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.4,0.4,13.6,19.2,10,5.3,13.6,75,88,58,C917E,2024,,,,,
2024-05-30,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.2,0.4,13.7,18.7,10,3.9,14.4,80,95,66,C917E,2024,,,,,
2024-05-31,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.9,0,14,19.8,9,6.9,19.4,83,95,64,C917E,2024,,,,,
2024-06-01,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.4,0,12.5,26.3,12,4.4,17.2,52,93,21,C917E,2024,,,,,
2024-06-02,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,20.8,0,14.5,27,12,5.8,16.1,27,91,10,C917E,2024,,,,,
2024-06-03,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.8,0,15.1,22.6,14,4.7,15.8,68,88,29,C917E,2024,,,,,
2024-06-04,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.6,0,14.2,21,14,4.7,15.6,72,90,64,C917E,2024,,,,,
2024-06-05,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.4,0,14.9,21.9,12,3.6,10.8,76,92,63,C917E,2024,,,,,
2024-06-06,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.7,3,13.9,21.5,5,4.4,11.7,78,98,63,C917E,2024,,,,,
2024-06-07,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.2,0,14.9,19.6,8,6.9,12.8,79,98,59,C917E,2024,,,,,
2024-06-08,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.2,0.6,14.9,21.4,9,5.3,12.5,84,95,67,C917E,2024,,,,,
2024-06-09,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.8,0,14.6,21,12,3.1,14.4,81,90,68,C917E,2024,,,,,
2024-06-10,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.6,0,15.2,22,9,5,15.6,78,90,61,C917E,2024,,,,,
2024-06-11,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.2,0,14.4,20.1,11,5,15.3,74,92,65,C917E,2024,,,,,
2024-06-12,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.1,0,13.9,18.3,11,10.3,21.1,82,90,70,C917E,2024,,,,,
2024-06-13,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,15.9,1,13.8,18,11,9.2,20.6,78,92,70,C917E,2024,,,,,
2024-06-14,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.5,0,13.8,19.2,10,6.1,19.4,81,94,68,C917E,2024,,,,,
2024-06-15,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.4,0,13.9,20.8,13,8.1,22.5,76,88,61,C917E,2024,,,,,
2024-06-16,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.5,0,14.1,20.9,99,5.3,16.1,74,93,67,C917E,2024,,,,,
2024-06-17,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.8,0,13,20.7,13,1.9,17.2,80,95,65,C917E,2024,,,,,
2024-06-18,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.8,0,13.4,22.2,13,4.7,16.7,72,95,48,C917E,2024,,,,,
2024-06-19,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.8,0,14.4,19.1,11,6.7,19.7,73,93,62,C917E,2024,,,,,
2024-06-20,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.1,0,13.6,18.6,13,9.2,20,79,87,67,C917E,2024,,,,,
2024-06-21,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.4,0,13.8,19,13,8.9,20.3,80,89,68,C917E,2024,,,,,
2024-06-22,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17,0,14,20.1,12,7.5,19.4,80,92,67,C917E,2024,,,,,
2024-06-23,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.4,0,14,22.7,12,4.2,19.2,71,90,51,C917E,2024,,,,,
2024-06-24,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,20.5,0,15,26,12,5.3,21.1,53,89,32,C917E,2024,,,,,
2024-06-25,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.6,0,14.4,20.9,10,7.5,21.4,80,94,70,C917E,2024,,,,,
2024-06-26,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.7,0,14.2,21.2,13,5,18.3,76,89,67,C917E,2024,,,,,
2024-06-27,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,16.8,0,13.4,20.2,14,3.9,18.3,73,90,57,C917E,2024,,,,,
2024-06-28,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.8,0,13.8,21.7,14,3.6,16.4,77,90,61,C917E,2024,,,,,
2024-06-29,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.6,0,14.6,24.5,99,5.6,15.6,69,90,13,C917E,2024,,,,,
2024-06-30,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.8,0,14.1,23.4,11,4.7,15,78,94,13,C917E,2024,,,,,
2024-07-01,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.6,0,13.4,25.7,11,6.7,18.6,82,95,42,C917E,2024,,,,,
2024-07-02,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,17.9,0,14.5,21.3,10,6.9,19.2,78,90,44,C917E,2024,,,,,
2024-07-03,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18,0,13.9,22.1,12,2.2,16.1,79,93,62,C917E,2024,,,,,
2024-07-04,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.7,0,13.9,23.5,14,1.9,15.8,73,93,26,C917E,2024,,,,,
2024-07-05,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,22.6,0,15.6,29.6,16,1.9,16.4,59,92,10,C917E,2024,,,,,
2024-07-06,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,20.6,0,15.3,25.9,14,2.2,15.3,77,95,11,C917E,2024,,,,,
2024-07-07,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.4,0,15.2,23.6,10,1.9,14.7,74,95,38,C917E,2024,,,,,
2024-07-08,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.3,0,14.3,24.3,12,3.6,16.9,41,94,18,C917E,2024,,,,,
2024-07-09,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,20.2,0,15,25.4,10,5.6,21.1,68,95,34,C917E,2024,,,,,
2024-07-10,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,20.4,0,15.9,24.9,13,11.9,21.7,74,92,46,C917E,2024,,,,,
2024-07-11,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,23.4,0,17.7,29,12,10.8,20.3,49,84,34,C917E,2024,,,,,
2024-07-12,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,27.8,0,24.1,31.4,12,9.2,22.5,32,44,25,C917E,2024,,,,,
2024-07-13,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,25.8,0,20.6,30.9,10,2.2,19.4,36,54,21,C917E,2024,,,,,
2024-07-14,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,27.4,0,22.8,32.1,29,1.7,5.3,37,69,12,C917E,2024,,,,,
2024-07-15,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,28.2,0,24.2,32.3,12,3.1,16.4,20,45,9,C917E,2024,,,,,
2024-07-16,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,26.4,0,22.1,30.6,12,1.7,12.8,36,68,9,C917E,2024,,,,,
2024-07-17,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,23.4,0,19.9,27,12,2.2,14.7,48,71,20,C917E,2024,,,,,
2024-07-18,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,24.2,0,19.8,28.5,13,2.2,11.4,31,55,11,C917E,2024,,,,,
2024-07-19,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,28.8,0,22.4,35.3,12,2.5,16.1,16,32,10,C917E,2024,,,,,
2024-07-20,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,28.6,0,22.8,34.3,12,5.8,20.8,23,43,11,C917E,2024,,,,,
2024-07-21,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,23.8,0,17.7,30,12,9.2,20.6,43,87,22,C917E,2024,,,,,
2024-07-22,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,22.2,0,16.6,27.8,12,10.6,20.3,77,90,30,C917E,2024,,,,,
2024-07-23,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,24,0,15.9,32.1,11,4.7,17.8,53,90,18,C917E,2024,,,,,
2024-07-24,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,27.3,0,22.1,32.5,19,2.8,12.5,30,51,14,C917E,2024,,,,,
2024-07-25,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,29.9,0,25.8,34,12,3.1,15,18,30,12,C917E,2024,,,,,
2024-07-26,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,30.8,0,27.8,33.8,13,4.7,13.6,15,40,12,C917E,2024,,,,,
2024-07-27,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,24.8,0,19.6,30,13,2.2,12.5,31,62,10,C917E,2024,,,,,
2024-07-28,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,21.2,0.2,15.5,26.8,12,3.9,16.4,69,90,20,C917E,2024,,,,,
2024-07-29,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.2,1.8,16.6,21.9,15,3.6,10.6,81,96,69,C917E,2024,,,,,
2024-07-30,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.8,0,15.4,22.3,10,2.5,16.7,80,94,69,C917E,2024,,,,,
2024-07-31,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.6,0,15.8,23.5,12,4.4,21.1,73,93,52,C917E,2024,,,,,
2024-08-01,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,22.9,0,17,28.8,11,5.8,21.9,62,87,13,C917E,2024,,,,,
2024-08-02,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,26,0,16.9,35,10,5.6,18.6,,88,13,C917E,2024,,,,,
2024-08-03,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,30.8,0,27.3,34.2,12,4.7,15,19,44,13,C917E,2024,,,,,
2024-08-04,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,25,0,19,31.1,14,2.5,9.7,39,70,14,C917E,2024,,,,,
2024-08-05,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,22.6,0,18,27.3,14,2.2,11.1,45,79,26,C917E,2024,,,,,
2024-08-06,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,,0,,25.8,13,5.3,20,73,91,12,C917E,2024,,,,,
2024-08-07,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,18.9,0,16.1,21.7,12,5.3,18.9,75,92,68,C917E,2024,,,,,
2024-08-08,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,22.3,0,16.9,27.7,12,3.6,17.2,65,89,32,C917E,2024,,,,,
2024-08-09,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,23.2,0,17.2,29.3,12,6.4,16.1,60,82,16,C917E,2024,,,,,
2024-08-10,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,24.9,0,21.5,28.3,14,2.2,11.7,43,71,10,C917E,2024,,,,,
2024-08-11,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,25.4,0,18.7,32.2,20,1.9,8.9,58,80,11,C917E,2024,,,,,
2024-08-12,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,25.4,0,17,33.9,13,2.5,13.1,34,91,8,C917E,2024,,,,,
2024-08-13,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,28.1,0,23.1,33.1,12,2.8,15,23,60,8,C917E,2024,,,,,
2024-08-14,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,24.5,0,17.4,31.6,12,6.9,21.4,45,91,6,C917E,2024,,,,,
2024-08-15,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,20.4,0,16.7,24,10,11.7,23.3,78,93,53,C917E,2024,,,,,
2024-08-16,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,22.4,0,16.5,28.2,11,3.3,17.5,40,87,23,C917E,2024,,,,,
2024-08-17,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,26.2,0,22.9,29.6,13,7.2,20,31,42,20,C917E,2024,,,,,
2024-08-18,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,28.8,0,23.4,34.3,14,6.7,20.3,25,47,19,C917E,2024,,,,,
2024-08-19,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,27.9,0,20.8,35,20,4.7,15.8,30,70,15,C917E,2024,,,,,
2024-08-20,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,25.4,1.6,21,29.7,15,1.9,15,48,72,38,C917E,2024,,,,,
2024-08-21,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,27.8,0,22.9,32.7,12,5.3,15.8,33,90,22,C917E,2024,,,,,
2024-08-22,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,29.2,0,24.8,33.5,12,5.3,17.2,19,38,13,C917E,2024,,,,,
2024-08-23,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,21.6,0,15.4,27.9,11,6.9,24.2,43,88,12,C917E,2024,,,,,
2024-08-24,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,19.2,0,15.6,22.8,12,10.8,24.2,76,91,61,C917E,2024,,,,,
2024-08-25,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,20.5,0.4,17,24,13,7.5,25.3,77,94,36,C917E,2024,,,,,
2024-08-26,C917E,"EL PINAR, LA DEHESA",STA. CRUZ DE TENERIFE,713,24.4,0,19.5,29.4,12,1.1,11.1,43,68,28,C917E,2024,,,,,
