indicativo,nombre,island,year,n_days,n_temp,n_prec,pct_temp,pct_prec,tmed_annual,tmin_annual,tmax_annual,prec_annual,tropical_nights_annual,equatorial_nights_annual,torrid_nights_annual,warm_days_30,warm_days_35,use_for_annual,baseline_tmed,baseline_tmin,baseline_tmax,anom_tmed,anom_tmin,anom_tmax
C038N,HARÍA,Lanzarote,2015,365,357,353,0.9780821917808219,0.9671232876712329,19.035014005602243,15.770028011204483,22.298319327731093,51.6,26,0,0,16,2,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,-0.18617677969102786,-0.32508372591999724,-0.04841792916137777
C038N,HARÍA,Lanzarote,2016,363,363,363,1,1,18.84793388429752,15.761157024793388,21.932231404958678,138.4,14,0,0,8,0,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,-0.3732569009957487,-0.3339547123310922,-0.41450585193379297
C038N,HARÍA,Lanzarote,2017,363,358,361,0.9862258953168044,0.9944903581267218,19.422067039106146,16.09022346368715,22.750558659217877,61.800000000000004,19,3,0,22,4,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,0.20087625381287566,-0.004888273437330781,0.40382140232540564
C038N,HARÍA,Lanzarote,2018,365,364,364,0.9972602739726028,0.9972602739726028,18.282967032967033,15.40467032967033,21.16043956043956,92.8,12,0,0,4,0,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,-0.9382237523262376,-0.6904414074541503,-1.186297696452911
C038N,HARÍA,Lanzarote,2019,365,363,363,0.9945205479452055,0.9945205479452055,18.74573002754821,15.668870523415977,21.822038567493113,65.3,8,0,0,7,0,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,-0.47546075774506136,-0.42624121370850254,-0.5246986893993579
C038N,HARÍA,Lanzarote,2020,366,364,364,0.994535519125683,0.994535519125683,19.440384615384616,16.270879120879123,22.606043956043955,113.2,26,2,0,15,3,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,0.21919383009134563,0.17576738375464274,0.25930669915148385
C038N,HARÍA,Lanzarote,2021,365,364,364,0.9972602739726028,0.9972602739726028,18.89835164835165,15.818406593406593,21.976923076923075,121.6,19,1,0,9,1,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,-0.3228391369416208,-0.2767051437178871,-0.3698141799693957
C038N,HARÍA,Lanzarote,2022,365,363,363,0.9945205479452055,0.9945205479452055,19.524517906336087,16.433608815426997,22.61900826446281,191.4,25,2,0,8,3,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,0.3033271210428161,0.33849707830251674,0.27227100757033895
C038N,HARÍA,Lanzarote,2023,365,364,364,0.9972602739726028,0.9972602739726028,20.126648351648353,16.80576923076923,23.449725274725274,138.2,58,1,0,24,3,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,0.9054575663550821,0.7106574936447494,1.1029880178328035
C038N,HARÍA,Lanzarote,2024,365,360,364,0.9863013698630136,0.9972602739726028,19.813055555555554,16.733055555555556,22.892777777777777,46.800000000000004,24,0,0,9,0,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,0.5918647702622835,0.6379438184310757,0.5460405208853061
C038N,HARÍA,Lanzarote,2025,365,364,363,0.9972602739726028,0.9945205479452055,19.29642857142857,16.28956043956044,22.306043956043958,202.4,36,2,0,14,5,TRUE,19.22119078529327,16.09511173712448,22.34673725689247,0.07523778613530041,0.19444870243595958,-0.0406933008485133
C048W,TINAJO,Lanzarote,2015,350,330,331,0.9428571428571428,0.9457142857142857,18.706060606060607,15.89151515151515,21.521818181818183,107.4,24,0,0,11,3,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,-0.26706121052018617,-0.2139465330328001,-0.3180977482333631
C048W,TINAJO,Lanzarote,2016,363,360,359,0.9917355371900827,0.9889807162534435,18.58388888888889,15.787222222222223,21.383055555555554,158.6,10,0,0,5,0,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,-0.38923292769190354,-0.3182394623257281,-0.45686037449599226
C048W,TINAJO,Lanzarote,2017,364,364,363,1,0.9972527472527473,19.27335164835165,16.22142857142857,22.32032967032967,67.8,17,2,0,18,5,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,0.3002298317708565,0.11596688688062073,0.48041374027812367
C048W,TINAJO,Lanzarote,2018,365,364,365,0.9972602739726028,1,18.091758241758242,15.450824175824176,20.728846153846153,155.2,8,0,0,2,0,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,-0.8813635748225508,-0.6546375087237752,-1.1110697762053938
C048W,TINAJO,Lanzarote,2019,364,356,355,0.978021978021978,0.9752747252747253,18.554775280898877,15.769101123595506,21.337078651685392,37.4,4,0,0,1,0,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,-0.41834653568191627,-0.3363605609524445,-0.5028372783661545
C048W,TINAJO,Lanzarote,2020,365,364,364,0.9972602739726028,0.9972602739726028,19.226373626373626,16.20769230769231,22.246978021978023,69.6,23,0,0,5,1,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,0.25325180979283246,0.10223062314435793,0.4070620919264769
C048W,TINAJO,Lanzarote,2021,363,363,363,1,1,18.561707988980718,15.795316804407713,21.325619834710743,99,13,0,0,5,1,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,-0.41141382760007517,-0.31014488014023733,-0.5142960953408036
C048W,TINAJO,Lanzarote,2022,357,357,353,1,0.988795518207283,19.261344537815127,16.438095238095237,22.08655462184874,48.2,17,0,0,7,0,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,0.2882227212343338,0.33263355354728574,0.24663869179719455
C048W,TINAJO,Lanzarote,2023,365,364,364,0.9972602739726028,0.9972602739726028,19.934615384615384,16.822252747252747,23.043956043956044,39.2,55,2,0,21,2,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,0.9614935680345909,0.7167910627047966,1.2040401139044974
C048W,TINAJO,Lanzarote,2024,364,363,363,0.9972527472527473,0.9972527472527473,19.508815426997245,16.693388429752066,22.32121212121212,84.6,16,0,0,8,1,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,0.5356936104164518,0.5879267452041148,0.481296191160574
C048W,TINAJO,Lanzarote,2025,365,364,362,0.9972602739726028,0.9917808219178083,19.001648351648353,16.08324175824176,21.923626373626373,128.6,22,0,0,10,5,TRUE,18.973121816580793,16.10546168454795,21.839915930051546,0.028526535067559422,-0.022219926306192406,0.0837104435748266
C117A,PUNTAGORDA,La Palma,2015,365,364,365,0.9972602739726028,1,17.20412087912088,13.213461538461539,21.19478021978022,284.4,20,2,0,21,6,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,-0.22013750765158946,-0.369047585222809,-0.07045782915051646
C117A,PUNTAGORDA,La Palma,2016,366,365,366,0.9972677595628415,1,17.07178082191781,13.235616438356164,20.90821917808219,503.2,20,4,0,25,7,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,-0.3524775648546594,-0.34689268532818396,-0.35701887084854533
C117A,PUNTAGORDA,La Palma,2017,365,363,365,0.9945205479452055,1,17.65426997245179,13.788980716253443,21.517906336088153,254.4,31,4,0,23,2,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,0.23001158567932123,0.20647159256909475,0.25266828715741596
C117A,PUNTAGORDA,La Palma,2018,365,365,365,1,1,16.27123287671233,12.594246575342465,19.938082191780822,409.8,12,0,0,13,2,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,-1.1530255100601394,-0.9882625483418828,-1.327155857149915
C117A,PUNTAGORDA,La Palma,2019,364,363,363,0.9972527472527473,0.9972527472527473,17.004683195592285,13.03305785123967,20.977961432506888,173.5,17,3,0,16,5,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,-0.4195751911801828,-0.5494512724446778,-0.28727661642384916
C117A,PUNTAGORDA,La Palma,2020,366,366,366,1,1,18.10983606557377,14.242349726775956,21.979234972677595,288.9,30,9,1,31,5,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,0.6855776788013017,0.6598406030916077,0.7139969237468584
C117A,PUNTAGORDA,La Palma,2021,365,365,365,1,1,17.13123287671233,13.395890410958904,20.87123287671233,353.8,26,5,1,24,7,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,-0.29302551006014,-0.18661871272544417,-0.3940051722184066
C117A,PUNTAGORDA,La Palma,2022,365,364,365,0.9972602739726028,1,17.46181318681319,13.64065934065934,21.284065934065936,413.8,24,4,0,25,4,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,0.03755480004071998,0.05815021697499212,0.01882788513519884
C117A,PUNTAGORDA,La Palma,2023,365,365,365,1,1,18.788493150684932,14.933698630136986,22.64301369863014,278,45,12,3,38,7,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,1.3642347639124637,1.3511895064526378,1.3777756496994016
C117A,PUNTAGORDA,La Palma,2024,366,366,366,1,1,18.050819672131148,14.180054644808743,21.917486338797815,457,22,1,0,21,0,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,0.6265612853586795,0.5975455211243954,0.6522482898670781
C117A,PUNTAGORDA,La Palma,2025,362,361,361,0.9972375690607734,0.9972375690607734,16.918559556786704,13.149584487534627,20.685635359116024,504,16,5,0,25,2,TRUE,17.42425838677247,13.582509123684348,21.265238048930737,-0.5056988299857643,-0.4329246361497212,-0.5796026898147133
C126A,EL PASO,La Palma,2016,366,364,366,0.994535519125683,1,16.38379120879121,11.902472527472527,20.867032967032966,422.6,37,9,0,34,9,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,-0.397416898939003,-0.10752290121926755,-0.6849971001276813
C126A,EL PASO,La Palma,2017,365,364,364,0.9972602739726028,0.9972602739726028,17.020604395604394,12.50164835164835,21.53131868131868,429.5,32,7,0,41,9,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,0.23939628787418243,0.4916529229565558,-0.020711385841966745
C126A,EL PASO,La Palma,2018,365,365,365,1,1,15.402191780821918,10.940821917808218,19.865753424657534,534.2,11,2,0,17,1,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,-1.3790163269082942,-1.0691735108835765,-1.6862766425031133
C126A,EL PASO,La Palma,2019,365,365,365,1,1,16.311232876712328,11.681369863013698,20.94767123287671,161.8,20,4,0,24,7,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,-0.46997523101788374,-0.328625565678097,-0.6043588342839357
C126A,EL PASO,La Palma,2020,366,366,365,1,0.9972677595628415,17.412295081967212,13.002185792349726,21.825683060109288,369,41,11,0,45,11,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,0.6310869742370002,0.9921903636579312,0.27365299294864087
C126A,EL PASO,La Palma,2021,365,365,365,1,1,16.2213698630137,12.053424657534247,20.387123287671233,415.8,30,8,0,35,9,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,-0.5598382447165129,0.04342922884245226,-1.1649067794894137
C126A,EL PASO,La Palma,2022,365,364,365,0.9972602739726028,1,16.85,11.79945054945055,21.892857142857142,685.4,25,9,0,33,14,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,0.06879189226978966,-0.21054487924124565,0.3408270756964953
C126A,EL PASO,La Palma,2023,365,365,365,1,1,17.882739726027395,12.572602739726028,23.190684931506848,450.40000000000003,36,7,0,53,13,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,1.1015316182971837,0.5626073110342329,1.6386548643462007
C126A,EL PASO,La Palma,2024,366,366,366,1,1,17.687158469945356,12.34016393442623,23.03688524590164,365.8,27,5,0,43,7,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,0.9059503622151439,0.33016850573443435,1.4848551787409932
C126A,EL PASO,La Palma,2025,344,344,344,1,1,16.640697674418604,11.305813953488371,21.975290697674417,517.4,23,3,0,42,16,TRUE,16.78120810773021,12.009995428691795,21.552030067160647,-0.14051043331160784,-0.7041814752034234,0.42326063051377005
C129V,FUENCALIENTE,La Palma,2015,365,361,364,0.989041095890411,0.9972602739726028,21.541828254847644,18.89556786703601,24.191135734072024,173.2,137,2,0,0,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,-0.36949621859203674,-0.33113369939842485,-0.40493596846128455
C129V,FUENCALIENTE,La Palma,2016,366,357,366,0.9754098360655737,1,21.450420168067225,18.8296918767507,24.073669467787116,206,132,0,0,2,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,-0.4609043053724555,-0.39700968968373473,-0.5224022347461919
C129V,FUENCALIENTE,La Palma,2017,365,351,341,0.9616438356164384,0.9342465753424658,21.874074074074073,19.27749287749288,24.472079772079773,66.1,158,0,0,3,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,-0.03725039936560748,0.050791311058443256,-0.12399193045353485
C129V,FUENCALIENTE,La Palma,2018,365,365,365,1,1,21.144109589041097,18.603835616438356,23.686027397260276,142.4,118,0,0,0,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,-0.7672148843985838,-0.6228659499960791,-0.9100443052730327
C129V,FUENCALIENTE,La Palma,2019,365,364,365,0.9972602739726028,1,21.63434065934066,19.0010989010989,24.26153846153846,99,133,0,0,1,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,-0.2769838140990224,-0.2256026653355363,-0.3345332409948476
C129V,FUENCALIENTE,La Palma,2020,366,366,366,1,1,22.273497267759563,19.32431693989071,25.227868852459018,133.6,162,0,0,9,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,0.36217279431988203,0.09761537345627502,0.6317971499257098
C129V,FUENCALIENTE,La Palma,2021,365,362,365,0.9917808219178083,1,21.828729281767956,19.19668508287293,24.460220994475137,124.6,142,2,0,3,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,-0.08259519167172513,-0.0300164835615071,-0.13585070805817168
C129V,FUENCALIENTE,La Palma,2022,365,363,365,0.9945205479452055,1,21.939944903581267,19.248760330578513,24.63085399449036,264.6,156,0,0,1,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,0.02862043014158644,0.02205876414407726,0.034782291957050404
C129V,FUENCALIENTE,La Palma,2023,365,365,365,1,1,22.845753424657534,20.002191780821917,25.68931506849315,165.4,186,1,0,20,1,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,0.9344289512178534,0.7754902143874816,1.093243365959843
C129V,FUENCALIENTE,La Palma,2024,366,366,366,1,1,22.454371584699455,19.743715846994537,25.17349726775956,121.6,165,0,0,2,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,0.5430471112597743,0.517014280560101,0.5774255652262532
C129V,FUENCALIENTE,La Palma,2025,362,360,360,0.994475138121547,0.994475138121547,22.0375,19.370360110803325,24.690581717451522,195.6,154,0,0,4,0,TRUE,21.91132447343968,19.226701566434436,24.596071702533308,0.1261755265603206,0.1436585443688898,0.09451001491821387
C139E,LA PALMA AEROPUERTO,La Palma,2015,365,364,365,0.9972602739726028,1,21.203296703296704,18.66730769230769,23.745054945054946,260,135,0,0,2,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,-0.06854779718111814,-0.14575109998584423,0.014782579847146593
C139E,LA PALMA AEROPUERTO,La Palma,2016,366,343,366,0.9371584699453552,1,21.415743440233236,18.88110465116279,23.957391304347826,220.3,134,0,0,4,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,0.14389893975541312,0.06804585886925452,0.227118939140027
C139E,LA PALMA AEROPUERTO,La Palma,2017,365,323,365,0.8849315068493151,1,21.774922600619195,19.354179566563467,24.191666666666666,194.1,154,0,0,5,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,0.5030781001413729,0.5411207742699311,0.46139430145886706
C139E,LA PALMA AEROPUERTO,La Palma,2018,365,362,365,0.9917808219178083,1,20.633977900552487,18.155801104972376,23.102203856749313,323.8,107,0,0,2,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,-0.637866599925335,-0.6572576873211595,-0.6280685084584867
C139E,LA PALMA AEROPUERTO,La Palma,2019,365,362,365,0.9917808219178083,1,20.96160220994475,18.403305785123965,23.51740331491713,147.6,117,0,0,1,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,-0.31024229053307195,-0.4097530071695701,-0.21286905029067071
C139E,LA PALMA AEROPUERTO,La Palma,2020,366,365,366,0.9972677595628415,1,21.373150684931506,18.707671232876713,24.041095890410958,189.2,141,0,0,4,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,0.10130618445368356,-0.10538755941682254,0.31082352520315837
C139E,LA PALMA AEROPUERTO,La Palma,2021,365,364,365,0.9972602739726028,1,21.072527472527472,18.610989010989012,23.535714285714285,240.1,121,1,0,4,1,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,-0.19931702795035022,-0.20206978130452313,-0.19455807949351467
C139E,LA PALMA AEROPUERTO,La Palma,2022,365,365,365,1,1,21.345205479452055,18.812876712328766,23.874246575342465,438.5,134,0,0,2,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,0.07336097897423244,-1.820799647695992e-4,0.14397421013466527
C139E,LA PALMA AEROPUERTO,La Palma,2023,365,365,365,1,1,21.912054794520547,19.476986301369863,24.346849315068493,291.7,167,0,0,12,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,0.6402102940427241,0.663927509076327,0.6165769498606934
C139E,LA PALMA AEROPUERTO,La Palma,2024,366,365,366,0.9972677595628415,1,21.322739726027397,19.076164383561643,23.568493150684933,113.8,127,0,0,1,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,0.05089522554957426,0.26310559126810773,-0.16177921452286625
C139E,LA PALMA AEROPUERTO,La Palma,2025,365,365,365,1,1,20.975068493150683,18.797260273972604,23.152876712328766,250.3,144,0,0,2,0,TRUE,21.271844500477822,18.813058792293536,23.7302723652078,-0.29677600732713927,-0.015798518320931265,-0.5773956528790336
C148F,SAN ANDRÉS Y SAUCES,La Palma,2015,365,364,365,0.9972602739726028,1,18.30934065934066,15.519505494505495,21.09532967032967,857.5,20,0,0,0,0,TRUE,18.772159124529438,15.697889849876152,21.84580348102131,-0.46281846518877856,-0.17838435537065678,-0.7504738106916413
C148F,SAN ANDRÉS Y SAUCES,La Palma,2016,366,366,273,1,0.7459016393442623,18.42950819672131,15.465300546448088,21.394262295081965,235,4,0,0,4,0,TRUE,18.772159124529438,15.697889849876152,21.84580348102131,-0.3426509278081262,-0.23258930342806394,-0.45154118593934456
C148F,SAN ANDRÉS Y SAUCES,La Palma,2017,365,364,320,0.9972602739726028,0.8767123287671232,18.915659340659342,15.965384615384615,21.864285714285714,386.4,4,0,0,5,0,TRUE,18.772159124529438,15.697889849876152,21.84580348102131,0.1435002161299046,0.26749476550846296,0.018482233264403902
C148F,SAN ANDRÉS Y SAUCES,La Palma,2018,365,365,365,1,1,18.036712328767123,15.12931506849315,20.942739726027398,775,1,0,0,0,0,TRUE,18.772159124529438,15.697889849876152,21.84580348102131,-0.7354467957623143,-0.5685747813830009,-0.9030637549939122
C148F,SAN ANDRÉS Y SAUCES,La Palma,2019,315,315,314,1,0.9968253968253968,18.825396825396826,15.796190476190477,21.854603174603174,558,2,0,0,2,0,TRUE,18.772159124529438,15.697889849876152,21.84580348102131,0.05323770086738833,0.0983006263143249,0.008799693581863721
C148F,SAN ANDRÉS Y SAUCES,La Palma,2020,366,366,366,1,1,18.94945355191257,15.815300546448087,22.08606557377049,570,7,0,0,2,0,TRUE,18.772159124529438,15.697889849876152,21.84580348102131,0.1772944273831314,0.1174106965719357,0.2402620927491803
C148F,SAN ANDRÉS Y SAUCES,La Palma,2021,365,365,348,1,0.9534246575342465,18.66986301369863,15.494520547945205,21.846849315068493,594.6,11,2,0,5,0,TRUE,18.772159124529438,15.697889849876152,21.84580348102131,-0.1022961108308067,-0.20336930193094638,0.0010458340471828365
